4294988684 102028 0 42
4294988697 0 0 0
4294988710 0 0 0
4294988723 0 0 0
4294988736 0 0 0
4294988749 0 0 0
4294988762 0 0 0
4294988775 0 0 0
4294988788 0 0 0
4294988801 0 0 0
4294988814 0 0 0
4294988827 0 0 0
4294988840 0 0 0
4294988853 0 0 0
4294988866 0 0 0
4294988879 0 0 0
4294988892 0 0 0
4294988905 0 0 0
4294988918 0 0 0
4294988931 22776 0 10
4294988944 58899 0 22
4294988957 0 0 0
4294988970 0 0 0
4294988983 0 0 0
4294988996 0 0 0
4294989009 0 0 0
4294989022 0 0 0
4294989035 0 0 0
4294989048 0 0 0
4294989061 0 0 0
4294989074 0 0 0
4294989087 0 0 0
4294989100 0 0 0
4294989113 0 0 0
4294989126 0 0 0
4294989139 0 0 0
4294989152 0 0 0
4294989165 0 0 0
4294989178 0 0 0
4294989191 62138 0 27
4294989204 4379 0 0
4294989217 0 0 0
4294989230 0 0 0
4294989243 0 0 0
4294989256 0 0 0
4294989269 0 0 0
4294989282 0 0 0
4294989295 0 0 0
4294989308 0 0 0
4294989321 0 0 0
4294989334 0 0 0
4294989347 0 0 0
4294989360 0 0 0
4294989373 0 0 0
4294989386 0 0 0
4294989399 0 0 0
4294989412 0 0 0
4294989425 0 0 0
4294989438 10319 0 5
4294989451 45286 0 19
4294989464 0 0 0
4294989477 0 0 0
4294989490 0 0 0
4294989503 0 0 0
4294989516 0 0 0
4294989529 0 0 0
4294989542 0 0 0
4294989555 0 0 0
4294989568 0 0 0
4294989581 0 0 0
4294989594 0 0 0
4294989607 0 0 0
4294989620 0 0 0
4294989633 0 0 0
4294989646 0 0 0
4294989659 0 0 0
4294989672 0 0 0
4294989685 6311 0 4
4294989698 36062 0 17
4294989711 2727 0 0
4294989724 0 0 0
4294989737 0 0 0
4294989750 0 0 0
4294989763 0 0 0
4294989776 0 0 0
4294989789 0 0 0
4294989802 0 0 0
4294989815 0 0 0
4294989828 0 0 0
4294989841 0 0 0
4294989854 0 0 0
4294989867 0 0 0
4294989880 0 0 0
4294989893 0 0 0
4294989906 0 0 0
4294989919 0 0 0
4294989932 0 0 0
4294989945 14795 0 7
4294989958 23023 0 11
4294989971 0 0 0
4294989984 0 0 0
4294989997 0 0 0
4294990010 0 0 0
4294990023 0 0 0
4294990036 0 0 0
4294990049 0 0 0
4294990062 0 0 0
4294990076 0 0 0
4294990089 0 0 0
4294990102 0 0 0
4294990115 0 0 0
4294990128 0 0 0
4294990141 0 0 0
4294990154 0 0 0
4294990167 0 0 0
4294990180 0 0 0
4294990193 5614 0 3
4294990206 25263 0 10
4294990219 0 0 0
4294990232 0 0 0
4294990245 0 0 0
4294990258 0 0 0
4294990271 0 0 0
4294990284 0 0 0
4294990297 0 0 0
4294990310 0 0 0
4294990323 0 0 0
4294990336 0 0 0
4294990349 0 0 0
4294990362 0 0 0
