4312870873 35709 0 14
4312870886 13818 0 5
4312870899 0 0 0
4312870912 0 0 0
4312870925 0 0 0
4312870938 0 0 0
4312870951 0 0 0
4312870964 0 0 0
4312870977 0 0 0
4312870990 0 0 0
4312871003 0 0 0
4312871016 0 0 0
4312871029 0 0 0
4312871042 0 0 0
4312871055 0 0 0
4312871068 0 0 0
4312871081 0 0 0
4312871094 0 0 0
4312871107 0 0 0
4312871120 2018 0 1
4312871133 13364 0 5
4312871146 24168 0 8
4312871159 0 0 0
4312871172 0 0 0
4312871185 0 0 0
4312871198 0 0 0
4312871211 0 0 0
4312871224 0 0 0
4312871237 0 0 0
4312871250 0 0 0
4312871263 0 0 0
4312871276 0 0 0
4312871289 0 0 0
4312871302 0 0 0
4312871315 0 0 0
4312871328 0 0 0
4312871341 0 0 0
4312871354 0 0 0
4312871367 1944 0 1
4312871380 0 0 0
4312871393 3384 0 2
4312871406 27495 0 10
4312871419 0 0 0
4312871432 0 0 0
4312871445 0 0 0
4312871458 0 0 0
4312871471 0 0 0
4312871484 0 0 0
4312871497 0 0 0
4312871510 0 0 0
4312871523 0 0 0
4312871536 0 0 0
4312871549 0 0 0
4312871562 0 0 0
4312871575 0 0 0
4312871588 0 0 0
4312871601 0 0 0
4312871614 1064 0 1
4312871627 878 0 0
4312871640 0 0 0
4312871653 0 0 0
4312871666 25489 0 10
4312871679 0 0 0
4312871692 0 0 0
4312871705 0 0 0
4312871718 0 0 0
4312871731 0 0 0
4312871744 0 0 0
4312871757 0 0 0
4312871770 0 0 0
4312871783 0 0 0
4312871796 0 0 0
4312871809 0 0 0
4312871822 0 0 0
4312871835 0 0 0
4312871848 0 0 0
4312871861 0 0 0
4312871874 1951 0 1
4312871887 0 0 0
4312871900 0 0 0
4312871913 0 0 0
4312871926 21294 0 8
4312871939 0 0 0
4312871952 0 0 0
4312871965 0 0 0
4312871978 0 0 0
4312871991 0 0 0
4312872004 0 0 0
4312872017 0 0 0
4312872030 0 0 0
4312872043 0 0 0
4312872056 0 0 0
4312872069 0 0 0
4312872082 0 0 0
4312872095 0 0 0
4312872108 0 0 0
4312872121 1933 0 1
4312872134 0 0 0
4312872147 0 0 0
4312872160 0 0 0
4312872173 2337 0 1
4312872186 15237 0 6
4312872199 0 0 0
4312872212 0 0 0
4312872225 0 0 0
4312872238 0 0 0
4312872251 0 0 0
4312872264 0 0 0
4312872277 0 0 0
4312872290 0 0 0
4312872303 0 0 0
4312872316 0 0 0
4312872329 0 0 0
4312872342 0 0 0
4312872355 0 0 0
4312872368 1864 0 0
4312872381 0 0 0
4312872394 0 0 0
4312872407 0 0 0
4312872420 0 0 0
4312872433 8399 0 4
4312872446 5993 0 2
4312872459 0 0 0
4312872472 0 0 0
4312872485 0 0 0
4312872498 0 0 0
4312872511 0 0 0
4312872524 0 0 0
4312872537 0 0 0
4312872550 0 0 0
4312872563 0 0 0
4312872576 0 0 0
4312872589 0 0 0
4312872602 0 0 0
4312872615 0 0 0
4312872628 1849 0 1
4312872641 0 0 0
4312872654 0 0 0
4312872667 0 0 0
4312872680 0 0 0
4312872693 11933 0 6
4312872706 0 0 0
4312872719 0 0 0
4312872732 0 0 0
4312872745 0 0 0
4312872758 0 0 0
4312872771 0 0 0
4312872784 0 0 0
4312872797 0 0 0
4312872810 0 0 0
4312872823 0 0 0
4312872836 0 0 0
4312872849 0 0 0
4312872862 0 0 0
4312872875 1861 0 1
4312872888 0 0 0
4312872901 0 0 0
4312872914 0 0 0
4312872927 0 0 0
4312872940 0 0 0
4312872953 9944 0 5
4312872966 0 0 0
4312872979 0 0 0
4312872992 0 0 0
4312873005 0 0 0
4312873018 0 0 0
4312873031 0 0 0
4312873044 0 0 0
4312873057 0 0 0
4312873070 0 0 0
4312873083 0 0 0
4312873096 0 0 0
4312873109 0 0 0
4312873122 1867 0 1
4312873135 0 0 0
