4294966947 46378 0 19
4294966960 0 0 0
4294966973 0 0 0
4294966986 0 0 0
4294966999 0 0 0
4294967012 0 0 0
4294967025 0 0 0
4294967038 0 0 0
4294967051 0 0 0
4294967064 0 0 0
4294967077 0 0 0
4294967090 0 0 0
4294967103 0 0 0
4294967116 0 0 0
4294967129 0 0 0
4294967142 0 0 0
4294967155 0 0 0
4294967168 0 0 0
4294967181 0 0 0
4294967194 30511 0 13
4294967207 6614 0 1
4294967220 0 0 0
4294967233 0 0 0
4294967246 0 0 0
4294967259 0 0 0
4294967272 0 0 0
4294967285 0 0 0
4294967298 0 0 0
4294967311 0 0 0
4294967324 0 0 0
4294967337 0 0 0
4294967350 0 0 0
4294967363 0 0 0
4294967376 0 0 0
4294967389 0 0 0
4294967402 0 0 0
4294967415 0 0 0
4294967428 0 0 0
4294967441 0 0 0
4294967454 30235 0 14
4294967467 0 0 0
4294967480 0 0 0
4294967493 0 0 0
4294967506 0 0 0
4294967519 0 0 0
4294967532 0 0 0
4294967545 0 0 0
4294967558 0 0 0
4294967571 0 0 0
4294967584 0 0 0
4294967597 0 0 0
4294967610 0 0 0
4294967623 0 0 0
4294967636 0 0 0
4294967649 0 0 0
4294967662 0 0 0
4294967675 0 0 0
4294967688 0 0 0
4294967701 25275 0 10
4294967714 0 0 0
4294967727 0 0 0
4294967740 0 0 0
4294967753 0 0 0
4294967766 0 0 0
4294967779 0 0 0
4294967792 0 0 0
4294967805 0 0 0
4294967818 0 0 0
4294967831 0 0 0
4294967844 0 0 0
4294967857 0 0 0
4294967870 0 0 0
4294967883 0 0 0
4294967896 0 0 0
4294967909 0 0 0
4294967922 0 0 0
4294967935 0 0 0
4294967948 6882 0 4
4294967961 13618 0 4
4294967974 0 0 0
4294967987 0 0 0
4294968000 0 0 0
4294968013 0 0 0
4294968026 0 0 0
4294968039 0 0 0
4294968052 0 0 0
4294968065 0 0 0
4294968078 0 0 0
4294968091 0 0 0
4294968104 0 0 0
4294968117 0 0 0
4294968130 0 0 0
4294968143 0 0 0
4294968156 0 0 0
4294968169 0 0 0
4294968182 0 0 0
4294968195 0 0 0
4294968208 17190 0 8
4294968221 0 0 0
4294968234 0 0 0
4294968247 0 0 0
4294968260 0 0 0
4294968273 0 0 0
4294968286 0 0 0
4294968299 0 0 0
4294968312 0 0 0
4294968325 0 0 0
4294968338 0 0 0
4294968351 0 0 0
4294968364 0 0 0
4294968377 0 0 0
4294968390 0 0 0
4294968403 0 0 0
4294968416 0 0 0
4294968429 0 0 0
4294968442 0 0 0
4294968455 14035 0 5
4294968468 0 0 0
4294968481 0 0 0
4294968494 0 0 0
4294968507 0 0 0
4294968520 0 0 0
4294968533 0 0 0
4294968546 0 0 0
4294968559 0 0 0
4294968572 0 0 0
4294968585 0 0 0
4294968598 0 0 0
4294968611 0 0 0
4294968624 0 0 0
4294968637 0 0 0
4294968650 0 0 0
4294968663 0 0 0
4294968676 0 0 0
4294968689 0 0 0
4294968702 2907 0 3
4294968715 8668 0 3
4294968728 0 0 0
4294968741 0 0 0
4294968754 0 0 0
4294968767 0 0 0
4294968780 0 0 0
4294968793 0 0 0
4294968806 0 0 0
4294968819 0 0 0
4294968832 0 0 0
4294968845 0 0 0
4294968858 0 0 0
4294968871 0 0 0
4294968884 0 0 0
4294968897 0 0 0
4294968910 0 0 0
4294968923 0 0 0
4294968936 0 0 0
4294968949 0 0 0
4294968962 9370 0 5
4294968975 0 0 0
4294968988 0 0 0
4294969001 0 0 0
4294969014 0 0 0
4294969027 0 0 0
4294969040 0 0 0
4294969053 0 0 0
4294969066 0 0 0
4294969079 0 0 0
4294969092 0 0 0
4294969105 0 0 0
4294969118 0 0 0
4294969131 0 0 0
4294969144 0 0 0
4294969157 0 0 0
4294969170 0 0 0
4294969183 0 0 0
4294969196 0 0 0
4294969209 8010 0 4
4294969222 0 0 0
4294969235 0 0 0
4294969248 0 0 0
4294969261 0 0 0
4294969274 0 0 0
4294969287 0 0 0
4294969300 0 0 0
4294969313 0 0 0
4294969326 0 0 0
4294969339 0 0 0
4294969352 0 0 0
4294969365 0 0 0
4294969378 0 0 0
4294969391 0 0 0
4294969404 0 0 0
4294969417 0 0 0
4294969430 0 0 0
4294969443 0 0 0
4294969456 3756 0 3
4294969469 2504 0 2
4294969482 0 0 0
4294969495 0 0 0
4294969508 0 0 0
4294969521 0 0 0
4294969534 0 0 0
4294969547 0 0 0
4294969560 0 0 0
4294969573 0 0 0
